Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-08 09:00:03,29.4,43.5,456.0,54.9,0.0,0.0,0.0
2026-04-08 09:00:08,29.3,43.6,455.2,54.9,0.0,0.0,0.0
2026-04-08 09:00:13,29.5,43.6,427.0,54.9,0.0,0.0,0.0
2026-04-08 09:00:18,29.5,43.6,457.6,54.9,0.0,0.0,0.0
2026-04-08 09:00:23,29.6,43.5,451.2,54.9,0.0,0.0,0.0
2026-04-08 09:00:28,29.3,43.5,456.3,54.9,0.0,0.0,0.0
2026-04-08 09:00:33,29.4,43.6,441.4,55.0,0.0,0.0,0.0
2026-04-08 09:00:38,29.5,43.5,447.1,55.0,0.0,0.0,0.0
2026-04-08 09:00:43,29.5,43.3,434.2,54.9,0.0,0.0,0.0
2026-04-08 09:00:48,29.3,43.3,438.3,54.9,0.0,0.0,0.0
2026-04-08 09:00:53,29.5,43.3,436.2,54.9,0.0,0.0,0.0
2026-04-08 09:00:58,29.4,43.2,435.8,54.9,0.0,0.0,0.0
2026-04-08 09:01:03,29.4,43.2,442.3,54.9,0.0,0.0,0.0
2026-04-08 09:01:08,29.4,43.3,468.4,54.9,0.0,0.0,0.0
2026-04-08 09:01:13,29.7,43.3,439.8,54.9,0.0,0.0,0.0
2026-04-08 09:01:18,29.4,43.4,452.6,54.9,0.0,0.0,0.0
2026-04-08 09:01:23,29.4,43.4,458.9,54.9,0.0,0.0,0.0
2026-04-08 09:01:28,29.4,43.5,474.3,54.9,0.0,0.0,0.0
2026-04-08 09:01:33,29.6,43.5,468.0,54.9,0.0,0.0,0.0
2026-04-08 09:01:38,29.4,43.4,454.8,54.9,0.0,0.0,0.0
2026-04-08 09:01:43,29.5,43.6,470.0,54.9,0.0,0.0,0.0
2026-04-08 09:01:48,29.6,43.5,462.2,54.9,0.0,0.0,0.0
2026-04-08 09:01:53,29.5,43.5,445.5,54.9,0.0,0.0,0.0
2026-04-08 09:01:58,29.5,43.5,442.4,54.9,0.0,0.0,0.0
2026-04-08 09:02:03,29.4,43.6,457.4,54.9,0.0,0.0,0.0
2026-04-08 09:02:08,29.5,43.6,451.1,54.9,0.0,0.0,0.0
2026-04-08 09:02:13,29.6,43.8,454.8,54.9,0.0,0.0,0.0
2026-04-08 09:02:18,29.4,43.6,441.3,54.9,0.0,0.0,0.0
2026-04-08 09:02:23,29.6,43.6,457.3,54.8,0.0,0.0,0.0
2026-04-08 09:02:28,29.5,43.5,444.7,54.8,0.0,0.0,0.0
2026-04-08 09:02:33,29.4,43.5,460.5,54.8,0.0,0.0,0.0
2026-04-08 09:02:38,29.6,43.6,459.3,54.8,0.0,0.0,0.0
2026-04-08 09:02:43,29.5,43.6,444.9,54.8,0.0,0.0,0.0
2026-04-08 09:02:48,29.5,43.5,445.0,54.8,0.0,0.0,0.0
2026-04-08 09:02:53,29.6,43.5,444.0,54.9,0.0,0.0,0.0
2026-04-08 09:02:58,29.4,43.6,475.2,54.9,0.0,0.0,0.0
2026-04-08 09:03:03,29.5,43.7,440.3,54.9,0.0,0.0,0.0
2026-04-08 09:03:08,29.5,43.6,455.3,54.9,0.0,0.0,0.0
2026-04-08 09:03:13,29.6,43.6,461.0,54.9,0.0,0.0,0.0
2026-04-08 09:03:18,29.4,43.5,452.9,54.9,0.0,0.0,0.0
2026-04-08 09:03:23,29.4,43.6,445.0,54.8,0.0,0.0,0.0
2026-04-08 09:03:28,29.4,43.6,476.4,54.8,0.0,0.0,0.0
2026-04-08 09:03:33,29.6,43.5,448.3,54.8,0.0,0.0,0.0
2026-04-08 09:03:38,29.6,43.6,459.8,54.8,0.0,0.0,0.0
2026-04-08 09:03:43,29.5,43.5,455.5,54.8,0.0,0.0,0.0
2026-04-08 09:03:48,29.5,43.4,460.9,54.8,0.0,0.0,0.0
2026-04-08 09:03:53,29.6,43.4,461.9,54.8,0.0,0.0,0.0
2026-04-08 09:03:58,29.4,43.3,440.0,54.8,0.0,0.0,0.0
2026-04-08 09:04:03,29.5,43.3,460.9,54.8,0.0,0.0,0.0
