Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-18 17:00:03,30.7,52.4,134.9,54.2,0.0,0.0,0.0
2026-04-18 17:00:08,30.6,52.3,139.1,54.2,0.0,0.0,0.0
2026-04-18 17:00:13,30.7,52.4,150.2,54.2,0.0,0.0,0.0
2026-04-18 17:00:18,30.6,52.3,122.6,54.2,0.0,0.0,0.0
2026-04-18 17:00:23,30.6,52.4,154.9,54.2,0.0,0.0,0.0
2026-04-18 17:00:28,30.5,52.3,140.4,54.2,0.0,0.0,0.0
2026-04-18 17:00:33,30.6,52.3,155.2,54.2,0.0,0.0,0.0
2026-04-18 17:00:38,30.6,52.3,130.9,54.2,0.0,0.0,0.0
2026-04-18 17:00:43,30.7,52.4,155.9,54.1,0.0,0.0,0.0
2026-04-18 17:00:48,30.7,52.3,145.4,54.1,0.0,0.0,0.0
2026-04-18 17:00:53,30.7,52.4,136.9,54.1,0.0,0.0,0.0
2026-04-18 17:00:58,30.6,52.3,149.7,54.1,0.0,0.0,0.0
2026-04-18 17:01:03,30.5,52.2,130.8,54.1,0.0,0.0,0.0
2026-04-18 17:01:08,30.4,52.3,129.9,54.1,0.0,0.0,0.0
2026-04-18 17:01:13,30.5,52.3,160.3,54.1,0.0,0.0,0.0
2026-04-18 17:01:18,30.6,52.3,132.9,54.1,0.0,0.0,0.0
2026-04-18 17:01:23,30.6,52.3,131.3,54.1,0.0,0.0,0.0
2026-04-18 17:01:28,30.7,52.2,122.8,54.1,0.0,0.0,0.0
2026-04-18 17:01:33,30.5,52.3,143.7,54.1,0.0,0.0,0.0
2026-04-18 17:01:38,30.6,52.2,141.8,54.1,0.0,0.0,0.0
2026-04-18 17:01:43,30.7,52.2,127.5,54.1,0.0,0.0,0.0
2026-04-18 17:01:48,30.5,52.1,130.2,54.2,0.0,0.0,0.0
2026-04-18 17:01:53,30.7,52.2,111.9,54.2,0.0,0.0,0.0
2026-04-18 17:01:58,30.4,52.3,137.8,54.2,0.0,0.0,0.0
2026-04-18 17:02:03,30.5,52.2,160.3,54.2,0.0,0.0,0.0
2026-04-18 17:02:08,30.6,52.2,133.8,54.1,0.0,0.0,0.0
2026-04-18 17:02:13,30.6,52.1,154.6,54.1,0.0,0.0,0.0
2026-04-18 17:02:18,30.4,52.1,128.8,54.1,0.0,0.0,0.0
2026-04-18 17:02:23,30.6,52.2,127.9,54.1,0.0,0.0,0.0
2026-04-18 17:02:28,30.5,52.1,142.1,54.1,0.0,0.0,0.0
2026-04-18 17:02:33,30.6,52.2,130.0,54.1,0.0,0.0,0.0
2026-04-18 17:02:38,30.5,52.1,145.9,54.1,0.0,0.0,0.0
2026-04-18 17:02:43,30.6,52.2,131.1,54.1,0.0,0.0,0.0
2026-04-18 17:02:48,30.6,52.2,117.8,54.1,0.0,0.0,0.0
2026-04-18 17:02:53,30.8,52.1,121.6,54.1,0.0,0.0,0.0
2026-04-18 17:02:58,30.5,52.2,123.7,54.1,0.0,0.0,0.0
2026-04-18 17:03:03,30.4,52.3,130.3,54.1,0.0,0.0,0.0
2026-04-18 17:03:08,30.6,52.4,134.9,54.1,0.0,0.0,0.0
2026-04-18 17:03:13,30.6,52.4,133.5,54.2,0.0,0.0,0.0
2026-04-18 17:03:18,30.7,52.5,129.4,54.2,0.0,0.0,0.0
2026-04-18 17:03:23,30.6,52.5,150.8,54.2,0.0,0.0,0.0
2026-04-18 17:03:28,30.6,52.7,139.9,54.2,0.0,0.0,0.0
2026-04-18 17:03:33,30.6,52.7,125.6,54.2,0.0,0.0,0.0
2026-04-18 17:03:38,30.6,52.6,135.3,54.1,0.0,0.0,0.0
2026-04-18 17:03:43,30.6,52.6,147.8,54.1,0.0,0.0,0.0
2026-04-18 17:03:48,30.7,52.5,121.0,54.1,0.0,0.0,0.0
2026-04-18 17:03:53,30.5,52.5,141.8,54.1,0.0,0.0,0.0
2026-04-18 17:03:58,30.6,52.6,135.9,54.1,0.0,0.0,0.0
2026-04-18 17:04:03,30.6,52.6,128.7,54.1,0.0,0.0,0.0
2026-04-18 17:04:08,30.5,52.5,137.1,54.1,0.0,0.0,0.0
2026-04-18 17:04:13,30.4,52.5,133.0,54.1,0.0,0.0,0.0
2026-04-18 17:04:18,30.6,52.5,138.6,54.2,0.0,0.0,0.0
2026-04-18 17:04:23,30.6,52.5,122.6,54.2,0.0,0.0,0.0
2026-04-18 17:04:28,30.6,52.6,131.0,54.2,0.0,0.0,0.0
2026-04-18 17:04:33,30.7,52.7,131.5,54.1,0.0,0.0,0.0
2026-04-18 17:04:38,30.5,52.8,128.0,54.1,0.0,0.0,0.0
2026-04-18 17:04:43,30.6,52.7,128.1,54.1,0.0,0.0,0.0
2026-04-18 17:04:48,30.5,52.7,134.0,54.1,0.0,0.0,0.0
2026-04-18 17:04:53,30.6,52.7,133.7,54.1,0.0,0.0,0.0
2026-04-18 17:04:58,30.6,52.8,125.0,54.1,0.0,0.0,0.0
2026-04-18 17:05:03,30.5,52.7,135.2,54.1,0.0,0.0,0.0
2026-04-18 17:05:08,30.6,52.5,123.7,54.1,0.0,0.0,0.0
2026-04-18 17:05:13,30.6,52.6,129.8,54.1,0.0,0.0,0.0
2026-04-18 17:05:18,30.6,52.4,121.1,54.1,0.0,0.0,0.0
2026-04-18 17:05:23,30.5,52.5,130.0,54.1,0.0,0.0,0.0
2026-04-18 17:05:28,30.7,52.6,130.4,54.1,0.0,0.0,0.0
2026-04-18 17:05:33,30.6,52.6,128.9,54.1,0.0,0.0,0.0
2026-04-18 17:05:38,30.6,52.6,120.4,54.1,0.0,0.0,0.0
2026-04-18 17:05:43,30.6,52.8,129.1,54.1,0.0,0.0,0.0
2026-04-18 17:05:48,30.4,52.9,124.4,54.1,0.0,0.0,0.0
2026-04-18 17:05:53,30.6,52.7,135.3,54.1,0.0,0.0,0.0
2026-04-18 17:05:58,30.7,52.8,128.0,54.1,0.0,0.0,0.0
2026-04-18 17:06:03,30.7,52.8,106.8,54.1,0.0,0.0,0.0
2026-04-18 17:06:08,30.5,52.8,129.7,54.1,0.0,0.0,0.0
2026-04-18 17:06:13,30.6,52.8,132.9,54.1,0.0,0.0,0.0
2026-04-18 17:06:18,30.5,52.8,113.9,54.1,0.0,0.0,0.0
2026-04-18 17:06:23,30.5,52.7,110.6,54.1,0.0,0.0,0.0
2026-04-18 17:06:28,30.5,52.8,131.8,54.1,0.0,0.0,0.0
2026-04-18 17:06:33,30.4,52.7,108.7,54.1,0.0,0.0,0.0
2026-04-18 17:06:38,30.5,52.7,114.5,54.1,0.0,0.0,0.0
2026-04-18 17:06:43,30.5,52.7,127.1,54.1,0.0,0.0,0.0
2026-04-18 17:06:48,30.6,52.8,113.7,54.1,0.0,0.0,0.0
2026-04-18 17:06:53,30.6,52.8,133.5,54.1,0.0,0.0,0.0
2026-04-18 17:06:58,30.6,52.8,123.3,54.1,0.0,0.0,0.0
2026-04-18 17:07:03,30.6,52.7,122.6,54.1,0.0,0.0,0.0
2026-04-18 17:07:08,30.7,52.8,129.2,54.1,0.0,0.0,0.0
2026-04-18 17:07:13,30.5,52.9,121.8,54.1,0.0,0.0,0.0
2026-04-18 17:07:18,30.6,53.1,130.0,54.1,0.0,0.0,0.0
2026-04-18 17:07:23,30.4,53.0,102.8,54.1,0.0,0.0,0.0
2026-04-18 17:07:28,30.5,53.1,149.3,54.1,0.0,0.0,0.0
2026-04-18 17:07:33,30.7,53.0,126.1,54.1,0.0,0.0,0.0
2026-04-18 17:07:38,30.5,53.1,121.6,54.1,0.0,0.0,0.0
2026-04-18 17:07:43,30.6,53.0,118.2,54.1,0.0,0.0,0.0
2026-04-18 17:07:48,30.4,53.0,121.7,54.1,0.0,0.0,0.0
2026-04-18 17:07:53,30.6,52.9,105.7,54.1,0.0,0.0,0.0
2026-04-18 17:07:58,30.4,53.1,131.0,54.1,0.0,0.0,0.0
2026-04-18 17:08:03,30.5,53.0,117.2,54.1,0.0,0.0,0.0
2026-04-18 17:08:08,30.6,53.1,111.2,54.1,0.0,0.0,0.0
2026-04-18 17:08:13,30.4,53.0,118.1,54.1,0.0,0.0,0.0
2026-04-18 17:08:18,30.5,53.0,104.6,54.1,0.0,0.0,0.0
2026-04-18 17:08:23,30.5,53.1,109.0,54.1,0.0,0.0,0.0
2026-04-18 17:08:28,30.6,53.2,128.0,54.1,0.0,0.0,0.0
2026-04-18 17:08:33,30.5,53.2,129.1,54.1,0.0,0.0,0.0
2026-04-18 17:08:38,30.6,53.0,115.0,54.1,0.0,0.0,0.0
2026-04-18 17:08:43,30.6,53.0,128.9,54.1,0.0,0.0,0.0
2026-04-18 17:08:48,30.6,53.1,116.5,54.1,0.0,0.0,0.0
2026-04-18 17:08:53,30.7,53.1,126.8,54.1,0.0,0.0,0.0
2026-04-18 17:08:58,30.6,53.2,110.9,54.1,0.0,0.0,0.0
2026-04-18 17:09:03,30.6,53.1,117.7,54.1,0.0,0.0,0.0
2026-04-18 17:09:08,30.7,53.1,116.4,54.1,0.0,0.0,0.0
2026-04-18 17:09:13,30.6,53.2,129.0,54.1,0.0,0.0,0.0
2026-04-18 17:09:18,30.5,53.1,134.5,54.1,0.0,0.0,0.0
2026-04-18 17:09:23,30.5,53.1,130.8,54.1,0.0,0.0,0.0
2026-04-18 17:09:28,30.4,53.0,119.7,54.1,0.0,0.0,0.0
2026-04-18 17:09:33,30.5,53.0,114.8,54.1,0.0,0.0,0.0
2026-04-18 17:09:38,30.6,53.0,118.1,54.1,0.0,0.0,0.0
2026-04-18 17:09:43,30.6,52.9,121.4,54.1,0.0,0.0,0.0
2026-04-18 17:09:48,30.4,52.9,113.7,54.1,0.0,0.0,0.0
2026-04-18 17:09:53,30.6,53.1,118.5,54.1,0.0,0.0,0.0
2026-04-18 17:09:58,30.4,53.0,121.9,54.1,0.0,0.0,0.0
2026-04-18 17:10:03,30.5,53.0,128.6,54.1,0.0,0.0,0.0
2026-04-18 17:10:08,30.6,53.0,128.2,54.1,0.0,0.0,0.0
2026-04-18 17:10:13,30.5,53.2,113.0,54.1,0.0,0.0,0.0
2026-04-18 17:10:18,30.5,53.1,117.0,54.1,0.0,0.0,0.0
2026-04-18 17:10:23,30.3,53.1,106.4,54.1,0.0,0.0,0.0
2026-04-18 17:10:28,30.5,53.1,98.4,54.1,0.0,0.0,0.0
2026-04-18 17:10:33,30.5,53.0,129.5,54.1,0.0,0.0,0.0
2026-04-18 17:10:38,30.5,53.0,124.0,54.1,0.0,0.0,0.0
2026-04-18 17:10:43,30.5,53.0,119.7,54.1,0.0,0.0,0.0
2026-04-18 17:10:48,30.5,52.9,127.5,54.1,0.0,0.0,0.0
2026-04-18 17:10:53,30.6,53.0,104.9,54.1,0.0,0.0,0.0
2026-04-18 17:10:58,30.4,53.0,119.8,54.1,0.0,0.0,0.0
2026-04-18 17:11:03,30.5,53.0,115.6,54.1,0.0,0.0,0.0
2026-04-18 17:11:08,30.6,53.0,103.1,54.1,0.0,0.0,0.0
2026-04-18 17:11:13,30.5,52.9,127.5,54.1,0.0,0.0,0.0
2026-04-18 17:11:18,30.6,53.0,113.1,54.1,0.0,0.0,0.0
2026-04-18 17:11:23,30.6,53.1,123.1,54.1,0.0,0.0,0.0
2026-04-18 17:11:28,30.4,53.0,105.3,54.1,0.0,0.0,0.0
2026-04-18 17:11:33,30.6,53.0,89.6,54.1,0.0,0.0,0.0
2026-04-18 17:11:38,30.5,53.3,110.9,54.2,0.0,0.0,0.0
2026-04-18 17:11:43,30.3,53.4,116.0,54.2,0.0,0.0,0.0
2026-04-18 17:11:48,30.5,53.4,118.4,54.1,0.0,0.0,0.0
2026-04-18 17:11:53,30.6,53.5,114.0,54.1,0.0,0.0,0.0
