Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-17 11:30:00,31.9,47.3,687.4,53.2,0.0,1.0,0.0
2026-04-17 11:30:05,31.8,49.7,697.5,53.2,0.0,1.0,0.0
2026-04-17 11:30:10,32.0,51.9,679.8,53.2,0.0,1.0,0.0
2026-04-17 11:30:15,31.8,54.0,687.3,53.3,0.0,1.0,0.0
2026-04-17 11:30:20,31.8,55.9,690.9,53.3,0.0,1.0,0.0
2026-04-17 11:30:25,31.8,57.5,693.9,53.3,0.0,1.0,0.0
2026-04-17 11:30:30,32.0,59.8,682.8,53.2,0.0,1.0,0.0
2026-04-17 11:30:35,31.9,60.7,692.6,53.2,0.0,1.0,0.0
2026-04-17 11:30:40,31.8,61.6,702.5,53.2,0.0,1.0,0.0
2026-04-17 11:30:45,31.7,62.6,697.9,53.3,0.0,1.0,0.0
2026-04-17 11:30:50,32.0,63.6,701.3,53.3,0.0,1.0,0.0
2026-04-17 11:30:55,31.9,64.6,695.4,53.3,0.0,1.0,0.0
2026-04-17 11:31:00,31.9,65.4,691.0,53.3,0.0,1.0,0.0
2026-04-17 11:31:05,31.9,66.2,710.5,53.3,0.0,1.0,0.0
2026-04-17 11:31:10,31.9,66.9,703.6,53.3,0.0,1.0,0.0
2026-04-17 11:31:15,31.9,67.6,692.1,53.3,0.0,1.0,0.0
2026-04-17 11:31:20,31.8,68.1,684.9,53.3,0.0,1.0,0.0
2026-04-17 11:31:25,31.8,68.7,694.1,53.3,0.0,1.0,0.0
2026-04-17 11:31:30,31.9,69.1,683.2,53.3,0.0,1.0,0.0
2026-04-17 11:31:35,31.9,69.4,707.8,53.3,0.0,1.0,0.0
2026-04-17 11:31:40,31.9,69.6,696.0,53.3,0.0,1.0,0.0
2026-04-17 11:31:45,31.8,70.2,690.0,53.3,0.0,1.0,0.0
2026-04-17 11:31:50,31.8,70.7,688.8,53.3,0.0,1.0,0.0
2026-04-17 11:31:55,31.9,71.0,692.3,53.3,0.0,1.0,0.0
2026-04-17 11:32:00,31.9,71.4,692.9,53.3,0.0,1.0,0.0
2026-04-17 11:32:05,32.0,71.8,715.3,53.3,0.0,1.0,0.0
2026-04-17 11:32:10,31.8,71.9,708.7,53.3,0.0,1.0,0.0
2026-04-17 11:32:15,32.2,72.1,705.3,53.3,0.0,0.0,0.0
2026-04-17 11:32:20,31.9,71.0,689.0,53.3,0.0,0.0,0.0
2026-04-17 11:32:25,31.8,69.9,688.7,53.3,0.0,0.0,0.0
2026-04-17 11:32:30,31.9,68.8,696.8,53.3,0.0,0.0,0.0
2026-04-17 11:32:35,32.0,67.7,676.9,53.3,0.0,0.0,0.0
2026-04-17 11:32:40,31.9,66.8,697.1,53.3,0.0,0.0,0.0
2026-04-17 11:32:45,31.9,65.7,691.9,53.3,0.0,0.0,0.0
2026-04-17 11:32:50,32.0,64.6,690.9,53.3,0.0,0.0,0.0
2026-04-17 11:32:55,32.0,63.7,694.4,53.3,0.0,0.0,0.0
2026-04-17 11:33:00,32.0,62.9,693.1,53.3,0.0,0.0,0.0
2026-04-17 11:33:05,31.8,62.1,696.8,53.3,0.0,0.0,0.0
2026-04-17 11:33:10,31.9,61.2,694.6,53.3,0.0,0.0,0.0
2026-04-17 11:33:15,31.9,60.4,702.6,53.3,0.0,0.0,0.0
2026-04-17 11:33:20,31.9,59.7,698.7,53.3,0.0,0.0,0.0
2026-04-17 11:33:25,31.9,58.9,699.2,53.3,0.0,0.0,0.0
2026-04-17 11:33:30,32.0,58.2,702.0,53.3,0.0,0.0,0.0
2026-04-17 11:33:35,31.9,57.6,677.6,53.3,0.0,0.0,0.0
2026-04-17 11:33:40,31.8,57.0,679.3,53.3,0.0,0.0,0.0
2026-04-17 11:33:45,31.9,56.2,683.9,53.3,0.0,0.0,0.0
