Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-16 22:00:00,30.3,58.0,25.8,54.6,0.0,0.0,0.0
2026-04-16 22:00:05,30.3,58.0,29.7,54.6,0.0,0.0,0.0
2026-04-16 22:00:10,30.4,58.0,18.0,54.6,0.0,0.0,0.0
2026-04-16 22:00:15,30.4,57.9,9.7,54.6,0.0,0.0,0.0
2026-04-16 22:00:20,30.4,57.9,28.9,54.6,0.0,0.0,0.0
2026-04-16 22:00:25,30.4,58.1,16.4,54.6,0.0,0.0,0.0
2026-04-16 22:00:30,30.5,58.0,17.6,54.6,0.0,0.0,0.0
2026-04-16 22:00:35,30.4,58.0,31.9,54.6,0.0,0.0,0.0
2026-04-16 22:00:40,30.4,58.0,8.6,54.6,0.0,0.0,0.0
2026-04-16 22:00:45,30.5,58.0,8.4,54.6,0.0,0.0,0.0
2026-04-16 22:00:50,30.4,58.0,9.7,54.7,0.0,0.0,0.0
2026-04-16 22:00:55,30.4,58.1,20.2,54.7,0.0,0.0,0.0
2026-04-16 22:01:00,30.3,58.1,5.7,54.7,0.0,0.0,0.0
2026-04-16 22:01:05,30.2,58.1,18.7,54.7,0.0,0.0,0.0
2026-04-16 22:01:10,30.6,58.0,7.5,54.7,0.0,0.0,0.0
2026-04-16 22:01:15,30.4,58.2,17.7,54.7,0.0,0.0,0.0
2026-04-16 22:01:20,30.5,58.2,8.5,54.6,0.0,0.0,0.0
2026-04-16 22:01:25,30.4,58.1,35.2,54.6,0.0,0.0,0.0
2026-04-16 22:01:30,30.5,58.2,22.5,54.7,0.0,0.0,0.0
2026-04-16 22:01:35,30.4,58.2,15.1,54.7,0.0,0.0,0.0
2026-04-16 22:01:40,30.3,58.2,10.4,54.7,0.0,0.0,0.0
2026-04-16 22:01:45,30.3,58.2,32.9,54.6,0.0,0.0,0.0
2026-04-16 22:01:50,30.5,58.2,23.6,54.6,0.0,0.0,0.0
2026-04-16 22:01:55,30.5,58.2,9.2,54.6,0.0,0.0,0.0
2026-04-16 22:02:00,30.5,58.3,31.0,54.6,0.0,0.0,0.0
2026-04-16 22:02:05,30.4,58.4,5.1,54.6,0.0,0.0,0.0
2026-04-16 22:02:10,30.6,58.4,7.4,54.7,0.0,0.0,0.0
2026-04-16 22:02:15,30.4,58.4,8.6,54.7,0.0,0.0,0.0
2026-04-16 22:02:20,30.5,58.4,27.0,54.6,0.0,0.0,0.0
2026-04-16 22:02:25,30.3,58.4,26.6,54.6,0.0,0.0,0.0
2026-04-16 22:02:30,30.4,58.4,41.6,54.6,0.0,0.0,0.0
2026-04-16 22:02:35,30.4,58.2,24.8,54.6,0.0,0.0,0.0
2026-04-16 22:02:40,30.4,58.2,19.6,54.6,0.0,0.0,0.0
2026-04-16 22:02:45,30.4,58.1,39.7,54.6,0.0,0.0,0.0
2026-04-16 22:02:50,30.4,58.1,9.2,54.6,0.0,0.0,0.0
2026-04-16 22:02:55,30.2,58.0,19.9,54.6,0.0,0.0,0.0
2026-04-16 22:03:00,30.4,58.0,2.5,54.6,0.0,0.0,0.0
2026-04-16 22:03:05,30.3,58.0,1.4,54.6,0.0,0.0,0.0
2026-04-16 22:03:10,30.4,58.1,9.9,54.6,0.0,0.0,0.0
2026-04-16 22:03:15,30.3,58.0,16.8,54.6,0.0,0.0,0.0
2026-04-16 22:03:20,30.4,58.0,29.1,54.6,0.0,0.0,0.0
2026-04-16 22:03:25,30.4,58.0,18.7,54.6,0.0,0.0,0.0
2026-04-16 22:03:30,30.3,58.0,17.3,54.6,0.0,0.0,0.0
2026-04-16 22:03:35,30.3,58.1,23.9,54.6,0.0,0.0,0.0
2026-04-16 22:03:40,30.5,58.1,13.3,54.6,0.0,0.0,0.0
2026-04-16 22:03:45,30.2,58.1,10.2,54.6,0.0,0.0,0.0
2026-04-16 22:03:50,30.3,58.3,12.7,54.6,0.0,0.0,0.0
2026-04-16 22:03:55,30.5,58.3,17.5,54.6,0.0,0.0,0.0
2026-04-16 22:04:00,30.4,58.2,18.7,54.7,0.0,0.0,0.0
2026-04-16 22:04:05,30.5,58.2,12.9,54.7,0.0,0.0,0.0
2026-04-16 22:04:10,30.6,58.2,15.2,54.6,0.0,0.0,0.0
2026-04-16 22:04:15,30.4,58.0,5.8,54.6,0.0,0.0,0.0
2026-04-16 22:04:20,30.5,58.0,7.0,54.6,0.0,0.0,0.0
2026-04-16 22:04:25,30.5,57.9,0.0,54.6,0.0,0.0,0.0
2026-04-16 22:04:30,30.4,58.0,14.4,54.6,0.0,0.0,0.0
2026-04-16 22:04:35,30.3,58.0,5.0,54.6,0.0,0.0,0.0
2026-04-16 22:04:40,30.3,58.0,2.9,54.6,0.0,0.0,0.0
2026-04-16 22:04:45,30.4,58.1,10.1,54.6,0.0,0.0,0.0
2026-04-16 22:04:50,30.5,58.1,12.9,54.6,0.0,0.0,0.0
