Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-14 07:00:00,29.0,59.7,168.2,53.9,0.0,1.0,0.0
2026-04-14 07:00:05,29.1,61.4,148.5,53.9,0.0,1.0,0.0
2026-04-14 07:00:10,29.1,63.0,148.2,53.9,0.0,1.0,0.0
2026-04-14 07:00:15,29.2,65.2,155.0,53.9,0.0,1.0,0.0
2026-04-14 07:00:20,29.2,66.1,147.0,53.9,0.0,1.0,0.0
2026-04-14 07:00:25,29.1,66.9,138.9,53.9,0.0,1.0,0.0
2026-04-14 07:00:30,29.1,68.0,156.8,53.9,0.0,1.0,0.0
2026-04-14 07:00:35,29.1,69.1,147.9,53.9,0.0,1.0,0.0
2026-04-14 07:00:40,29.1,70.1,159.6,53.9,0.0,1.0,0.0
2026-04-14 07:00:45,29.1,70.9,141.5,53.9,0.0,1.0,0.0
2026-04-14 07:00:50,29.1,71.6,173.8,53.9,0.0,1.0,0.0
2026-04-14 07:00:55,29.1,72.4,156.9,53.9,0.0,1.0,0.0
2026-04-14 07:01:00,29.1,73.1,147.2,53.9,0.0,1.0,0.0
2026-04-14 07:01:05,29.1,73.6,168.7,53.9,0.0,1.0,0.0
2026-04-14 07:01:10,29.2,74.2,144.6,53.9,0.0,1.0,0.0
2026-04-14 07:01:15,29.1,74.6,150.7,53.9,0.0,1.0,0.0
2026-04-14 07:01:20,29.1,75.1,168.1,53.9,0.0,1.0,0.0
2026-04-14 07:01:25,29.1,75.4,153.2,53.9,0.0,1.0,0.0
2026-04-14 07:01:30,29.2,75.9,157.5,53.9,0.0,1.0,0.0
2026-04-14 07:01:35,29.2,76.2,162.9,53.9,0.0,1.0,0.0
2026-04-14 07:01:40,29.1,76.5,145.5,53.9,0.0,1.0,0.0
2026-04-14 07:01:45,29.3,76.9,155.8,53.9,0.0,1.0,0.0
2026-04-14 07:01:50,29.2,77.2,164.3,53.9,0.0,1.0,0.0
2026-04-14 07:01:55,29.1,77.3,148.5,53.9,0.0,1.0,0.0
2026-04-14 07:02:00,29.2,77.5,141.4,53.9,0.0,1.0,0.0
2026-04-14 07:02:05,29.2,77.6,156.0,53.9,0.0,1.0,0.0
2026-04-14 07:02:10,29.1,77.7,152.7,53.9,0.0,1.0,0.0
2026-04-14 07:02:15,29.0,78.1,161.4,53.9,0.0,0.0,0.0
