Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-01-01 15:00:00,32.0,67.4,335.5,54.2,0.0,0.0,1.0
2026-01-01 15:00:05,32.0,67.4,357.5,54.2,0.0,1.0,1.0
2026-01-01 15:00:10,31.9,67.8,326.4,54.3,0.0,1.0,1.0
2026-01-01 15:00:15,31.9,68.4,383.8,54.3,0.0,1.0,1.0
2026-01-01 15:00:20,31.9,68.6,355.0,54.2,0.0,0.0,1.0
2026-01-01 15:00:25,32.0,68.2,322.0,54.2,0.0,0.0,1.0
2026-01-01 15:00:30,32.0,67.8,334.2,54.2,0.0,0.0,1.0
2026-01-01 15:00:35,32.0,67.4,346.3,54.2,1.0,0.0,1.0
2026-01-01 15:00:40,32.0,67.0,336.5,54.2,1.0,1.0,1.0
2026-01-01 15:00:45,32.1,67.4,336.1,54.2,1.0,1.0,1.0
2026-01-01 15:00:50,32.1,67.8,317.2,54.3,0.0,1.0,1.0
2026-01-01 15:00:55,32.1,68.3,372.4,54.5,0.0,1.0,1.0
2026-01-01 15:01:00,32.1,68.4,361.2,54.6,0.0,0.0,1.0
2026-01-01 15:01:05,32.1,68.3,369.7,54.7,0.0,0.0,1.0
2026-01-01 15:01:10,32.2,68.1,353.1,54.8,0.0,0.0,1.0
2026-01-01 15:01:15,32.3,67.4,349.1,54.8,0.0,0.0,1.0
2026-01-01 15:01:20,32.3,67.8,340.8,54.9,0.0,1.0,1.0
2026-01-01 15:01:25,32.4,67.9,346.6,54.9,0.0,1.0,1.0
2026-01-01 15:01:30,32.3,67.9,364.6,55.0,0.0,1.0,1.0
2026-01-01 15:01:35,32.3,68.4,355.2,55.0,0.0,1.0,1.0
2026-01-01 15:01:40,32.3,68.6,348.2,55.0,0.0,0.0,1.0
2026-01-01 15:01:45,32.4,68.7,364.7,55.0,0.0,0.0,1.0
2026-01-01 15:01:50,32.4,68.4,372.9,55.0,0.0,0.0,1.0
2026-01-01 15:01:55,32.3,67.6,346.9,54.9,0.0,0.0,1.0
2026-01-01 15:02:00,32.2,67.7,370.7,55.0,0.0,1.0,1.0
2026-01-01 15:02:05,32.2,68.0,359.2,54.9,0.0,1.0,1.0
2026-01-01 15:02:10,32.2,67.8,355.6,55.0,0.0,0.0,1.0
2026-01-01 15:02:15,32.3,68.2,325.3,54.8,0.0,1.0,1.0
2026-01-01 15:02:20,32.3,68.1,354.4,54.9,0.0,0.0,1.0
2026-01-01 15:02:25,32.2,67.8,383.0,54.9,0.0,0.0,1.0
2026-01-01 15:02:30,32.3,67.8,351.2,54.8,0.0,1.0,1.0
2026-01-01 15:02:35,32.2,68.2,335.9,54.8,0.0,1.0,1.0
2026-01-01 15:02:40,32.2,68.2,341.4,54.8,0.0,0.0,1.0
2026-01-01 15:02:45,32.3,68.2,339.2,54.8,0.0,0.0,1.0
2026-01-01 15:02:50,32.3,67.5,361.2,54.8,0.0,0.0,1.0
2026-01-01 15:02:55,32.2,67.5,369.4,54.8,0.0,1.0,1.0
2026-01-01 15:03:00,32.2,67.7,338.2,54.8,0.0,1.0,1.0
2026-01-01 15:03:05,32.2,68.0,364.1,54.8,0.0,1.0,1.0
2026-01-01 15:03:10,32.1,68.1,331.7,54.9,0.0,0.0,1.0
2026-01-01 15:03:15,32.2,68.1,327.6,54.7,0.0,0.0,1.0
2026-01-01 15:03:20,32.0,67.6,324.9,54.7,0.0,0.0,1.0
2026-01-01 15:03:25,31.9,67.8,356.3,54.8,0.0,1.0,1.0
2026-01-01 15:03:30,31.9,67.8,379.7,54.8,0.0,1.0,1.0
2026-01-01 15:03:35,31.9,68.2,369.3,54.7,0.0,1.0,1.0
2026-01-01 15:03:40,31.9,68.2,376.0,54.7,0.0,0.0,1.0
2026-01-01 15:03:45,32.0,68.4,375.1,54.6,0.0,0.0,1.0
2026-01-01 15:03:50,31.8,68.0,360.1,54.7,0.0,0.0,1.0
2026-01-01 15:03:55,32.0,67.6,352.7,54.6,0.0,0.0,1.0
2026-01-01 15:04:00,32.0,68.0,376.6,54.6,0.0,1.0,1.0
2026-01-01 15:04:05,32.0,68.3,336.4,54.6,0.0,1.0,1.0
2026-01-01 15:04:10,32.0,68.3,354.1,54.7,0.0,0.0,1.0
2026-01-01 15:04:15,32.0,68.0,324.7,54.6,0.0,0.0,1.0
2026-01-01 15:04:20,31.9,68.0,342.4,54.6,0.0,1.0,1.0
2026-01-01 15:04:25,32.0,67.8,323.0,54.6,0.0,0.0,1.0
2026-01-01 15:04:30,31.9,67.7,350.9,54.6,0.0,1.0,1.0
2026-01-01 15:04:35,32.0,68.0,356.2,54.6,0.0,1.0,1.0
2026-01-01 15:04:40,32.0,68.1,327.0,54.6,0.0,0.0,1.0
2026-01-01 15:04:45,32.0,68.3,354.5,54.5,0.0,0.0,1.0
2026-01-01 15:04:50,32.0,67.8,332.4,54.6,0.0,0.0,1.0
2026-01-01 15:04:55,32.0,67.9,300.1,54.5,0.0,1.0,1.0
2026-01-01 15:05:00,31.9,68.4,345.6,54.5,0.0,1.0,1.0
2026-01-01 15:05:05,32.0,68.1,338.0,54.5,0.0,0.0,1.0
2026-01-01 15:05:10,32.0,67.5,339.5,54.5,0.0,0.0,1.0
2026-01-01 15:05:15,32.0,67.7,332.4,54.5,0.0,1.0,1.0
2026-01-01 15:05:20,31.9,68.1,345.8,54.5,0.0,1.0,1.0
2026-01-01 15:05:25,31.9,68.2,342.0,54.5,0.0,0.0,1.0
