Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-06-08 07:00:00,27.8,78.4,120.0,58.6,0,0,0
2026-06-08 07:00:05,27.8,78.3,123.5,58.5,0,0,0
2026-06-08 07:00:10,27.9,78.1,128.0,58.5,0,0,0
2026-06-08 07:00:15,27.9,78.0,133.2,58.4,0,0,0
2026-06-08 07:00:20,28.0,77.8,139.5,58.4,0,0,0
2026-06-08 07:15:00,28.6,75.9,240.0,58.1,1,0,0
2026-06-08 07:15:05,28.6,75.9,242.1,58.1,1,0,0
2026-06-08 07:15:10,28.6,75.8,243.8,58.2,1,0,0
2026-06-08 07:16:00,28.7,75.7,255.0,58.4,0,0,0
2026-06-08 07:16:05,28.7,75.7,256.6,58.5,0,0,0
2026-06-08 07:16:10,28.7,75.6,258.4,58.6,0,0,0
