Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-12 20:00:00,29.6,60.4,11.9,55.0,0.0,0.0,0.0
2026-04-12 20:00:05,29.5,60.4,0.0,55.1,0.0,0.0,0.0
2026-04-12 20:00:10,29.5,60.6,30.7,55.1,0.0,0.0,0.0
2026-04-12 20:00:15,29.7,60.7,20.4,55.1,0.0,0.0,0.0
2026-04-12 20:00:20,29.6,61.8,9.2,55.0,0.0,1.0,0.0
2026-04-12 20:00:25,29.6,63.4,18.8,55.0,0.0,1.0,0.0
2026-04-12 20:00:30,29.5,64.9,28.3,55.1,0.0,1.0,0.0
2026-04-12 20:00:35,29.5,66.8,26.8,55.1,0.0,1.0,0.0
2026-04-12 20:00:40,29.6,68.3,24.2,55.0,0.0,1.0,0.0
2026-04-12 20:00:45,29.6,69.8,7.2,55.0,0.0,1.0,0.0
2026-04-12 20:00:50,29.6,71.3,13.5,55.0,0.0,1.0,0.0
2026-04-12 20:00:55,29.6,72.4,27.9,55.0,0.0,1.0,0.0
2026-04-12 20:01:00,29.6,73.4,10.0,55.0,0.0,1.0,0.0
2026-04-12 20:01:05,29.7,74.5,27.3,55.1,0.0,1.0,0.0
2026-04-12 20:01:10,29.6,75.4,5.9,55.1,0.0,1.0,0.0
2026-04-12 20:01:15,29.6,76.1,0.0,55.1,0.0,1.0,0.0
2026-04-12 20:01:20,29.6,76.7,1.3,55.1,0.0,1.0,0.0
2026-04-12 20:01:25,29.6,77.1,30.0,55.1,0.0,1.0,0.0
2026-04-12 20:01:30,29.6,77.8,14.8,55.1,0.0,1.0,0.0
2026-04-12 20:01:35,29.8,78.2,11.0,55.1,0.0,1.0,0.0
2026-04-12 20:01:40,29.7,78.8,22.8,55.1,0.0,1.0,0.0
2026-04-12 20:01:45,29.6,79.3,27.3,55.1,0.0,1.0,0.0
2026-04-12 20:01:50,29.5,79.8,31.5,55.1,0.0,1.0,0.0
2026-04-12 20:01:55,29.5,80.0,0.0,55.1,0.0,1.0,0.0
2026-04-12 20:02:00,29.6,80.3,42.0,55.1,0.0,1.0,0.0
2026-04-12 20:02:05,29.5,80.5,24.6,55.1,0.0,1.0,0.0
2026-04-12 20:02:10,29.6,80.8,26.7,55.1,0.0,1.0,0.0
2026-04-12 20:02:15,29.5,81.0,0.0,55.1,0.0,1.0,0.0
2026-04-12 20:02:20,29.6,81.2,11.2,55.1,0.0,1.0,0.0
2026-04-12 20:02:25,29.6,81.4,5.6,55.1,0.0,1.0,0.0
2026-04-12 20:02:30,29.5,81.6,29.4,55.1,0.0,1.0,0.0
2026-04-12 20:02:35,29.5,81.8,10.9,55.1,0.0,1.0,0.0
2026-04-12 20:02:40,29.5,82.0,36.0,55.1,0.0,1.0,0.0
2026-04-12 20:02:45,29.7,82.2,4.6,55.1,0.0,1.0,0.0
2026-04-12 20:02:50,29.6,82.2,31.3,55.1,0.0,0.0,0.0
2026-04-12 20:02:55,29.6,81.5,20.5,55.1,0.0,0.0,0.0
2026-04-12 20:03:00,29.7,80.7,15.3,55.1,0.0,0.0,0.0
2026-04-12 20:03:05,29.6,80.0,25.3,55.1,0.0,0.0,0.0
2026-04-12 20:03:10,29.5,79.4,14.8,55.1,0.0,0.0,0.0
2026-04-12 20:03:15,29.6,78.8,11.9,55.1,0.0,0.0,0.0
2026-04-12 20:03:20,29.7,78.3,15.8,55.1,0.0,0.0,0.0
2026-04-12 20:03:25,29.6,77.6,20.5,55.1,0.0,0.0,0.0
2026-04-12 20:03:30,29.7,77.0,29.7,55.1,0.0,0.0,0.0
2026-04-12 20:03:35,29.4,76.4,21.6,55.1,0.0,0.0,0.0
2026-04-12 20:03:40,29.5,75.7,13.1,55.1,0.0,0.0,0.0
2026-04-12 20:03:45,29.4,75.3,33.1,55.1,0.0,0.0,0.0
2026-04-12 20:03:50,29.4,74.9,13.1,55.1,0.0,0.0,0.0
2026-04-12 20:03:55,29.6,74.4,14.2,55.0,0.0,0.0,0.0
2026-04-12 20:04:00,29.7,74.0,12.9,55.0,0.0,0.0,0.0
2026-04-12 20:04:05,29.6,73.5,17.7,55.1,0.0,0.0,0.0
2026-04-12 20:04:10,29.6,73.0,4.9,55.1,0.0,0.0,0.0
2026-04-12 20:04:15,29.5,72.7,6.4,55.1,0.0,0.0,0.0
2026-04-12 20:04:20,29.4,72.3,33.4,55.1,0.0,0.0,0.0
2026-04-12 20:04:25,29.6,71.9,5.4,55.1,0.0,0.0,0.0
2026-04-12 20:04:30,29.6,71.5,23.1,55.1,0.0,0.0,0.0
2026-04-12 20:04:35,29.6,71.2,11.2,55.1,0.0,0.0,0.0
2026-04-12 20:04:40,29.5,70.8,3.3,55.1,0.0,0.0,0.0
2026-04-12 20:04:45,29.6,70.4,0.0,55.1,0.0,0.0,0.0
2026-04-12 20:04:50,29.7,70.0,24.5,55.1,0.0,0.0,0.0
2026-04-12 20:04:55,29.5,69.7,0.0,55.1,0.0,0.0,0.0
2026-04-12 20:05:00,29.6,69.4,22.6,55.1,0.0,0.0,0.0
2026-04-12 20:05:05,29.6,69.3,15.4,55.1,0.0,0.0,0.0
2026-04-12 20:05:10,29.7,69.0,20.5,55.1,0.0,0.0,0.0
2026-04-12 20:05:15,29.6,68.7,26.7,55.0,0.0,0.0,0.0
2026-04-12 20:05:20,29.6,68.4,24.9,55.0,0.0,0.0,0.0
2026-04-12 20:05:25,29.6,68.2,33.4,55.0,0.0,0.0,0.0
2026-04-12 20:05:30,29.5,68.1,14.4,55.1,0.0,0.0,0.0
2026-04-12 20:05:35,29.5,67.7,20.1,55.1,0.0,0.0,0.0
2026-04-12 20:05:40,29.6,67.6,8.5,55.1,0.0,0.0,0.0
2026-04-12 20:05:45,29.6,67.4,32.7,55.1,0.0,0.0,0.0
2026-04-12 20:05:50,29.5,67.2,0.5,55.1,0.0,0.0,0.0
2026-04-12 20:05:55,29.4,66.9,12.1,55.0,0.0,0.0,0.0
2026-04-12 20:06:00,29.5,66.7,20.7,55.0,0.0,0.0,0.0
2026-04-12 20:06:05,29.7,66.5,12.8,55.0,0.0,0.0,0.0
2026-04-12 20:06:10,29.4,66.2,7.5,55.1,0.0,0.0,0.0
2026-04-12 20:06:15,29.7,66.0,24.2,55.1,0.0,0.0,0.0
2026-04-12 20:06:20,29.5,65.9,21.4,55.0,0.0,0.0,0.0
2026-04-12 20:06:25,29.5,65.8,47.7,55.0,0.0,0.0,0.0
2026-04-12 20:06:30,29.7,65.5,32.6,55.0,0.0,0.0,0.0
2026-04-12 20:06:35,29.5,65.3,8.7,55.1,0.0,0.0,0.0
2026-04-12 20:06:40,29.5,65.2,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:06:45,29.6,65.1,30.0,55.0,0.0,0.0,0.0
2026-04-12 20:06:50,29.6,65.0,33.7,55.0,0.0,0.0,0.0
2026-04-12 20:06:55,29.6,64.8,26.3,55.0,0.0,0.0,0.0
2026-04-12 20:07:00,29.5,64.6,35.9,55.0,0.0,0.0,0.0
2026-04-12 20:07:05,29.5,64.5,14.2,55.0,0.0,0.0,0.0
2026-04-12 20:07:10,29.8,64.2,12.5,55.1,0.0,0.0,0.0
2026-04-12 20:07:15,29.5,63.8,0.9,55.1,0.0,0.0,0.0
2026-04-12 20:07:20,29.7,63.8,14.7,55.1,0.0,0.0,0.0
2026-04-12 20:07:25,29.7,63.7,25.0,55.0,0.0,0.0,0.0
2026-04-12 20:07:30,29.6,63.5,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:07:35,29.8,63.3,19.7,55.0,0.0,0.0,0.0
2026-04-12 20:07:40,29.6,63.1,24.3,55.0,0.0,0.0,0.0
2026-04-12 20:07:45,29.6,63.0,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:07:50,29.6,63.0,21.4,55.0,0.0,0.0,0.0
2026-04-12 20:07:55,29.6,62.9,10.8,55.0,0.0,0.0,0.0
2026-04-12 20:08:00,29.5,62.9,24.4,55.0,0.0,0.0,0.0
2026-04-12 20:08:05,29.7,62.8,26.7,55.0,0.0,0.0,0.0
2026-04-12 20:08:10,29.5,62.7,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:08:15,29.6,62.6,42.1,55.0,0.0,0.0,0.0
2026-04-12 20:08:20,29.7,62.6,5.8,55.0,0.0,0.0,0.0
2026-04-12 20:08:25,29.6,62.6,1.1,55.0,0.0,0.0,0.0
2026-04-12 20:08:30,29.6,62.5,35.0,55.0,0.0,0.0,0.0
2026-04-12 20:08:35,29.8,62.6,1.8,55.0,0.0,0.0,0.0
2026-04-12 20:08:40,29.7,62.5,25.2,55.0,0.0,0.0,0.0
2026-04-12 20:08:45,29.6,62.3,35.4,55.0,0.0,0.0,0.0
2026-04-12 20:08:50,29.6,62.2,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:08:55,29.6,62.1,25.1,55.0,0.0,0.0,0.0
2026-04-12 20:09:00,29.6,62.1,33.2,55.0,0.0,0.0,0.0
2026-04-12 20:09:05,29.7,62.0,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:09:10,29.7,62.0,24.0,55.0,0.0,0.0,0.0
2026-04-12 20:09:15,29.6,61.9,34.8,55.0,0.0,0.0,0.0
2026-04-12 20:09:20,29.7,61.9,63.9,55.0,0.0,0.0,0.0
2026-04-12 20:09:25,29.8,61.9,10.3,55.0,0.0,0.0,0.0
2026-04-12 20:09:30,29.5,61.8,32.7,55.0,0.0,0.0,0.0
2026-04-12 20:09:35,29.7,61.8,15.5,55.0,0.0,0.0,0.0
2026-04-12 20:09:40,29.7,61.7,26.7,55.0,0.0,0.0,0.0
2026-04-12 20:09:45,29.5,61.6,13.1,55.0,0.0,0.0,0.0
2026-04-12 20:09:50,29.6,61.7,1.0,55.0,0.0,0.0,0.0
2026-04-12 20:09:55,29.6,61.6,13.1,55.0,0.0,0.0,0.0
2026-04-12 20:10:00,29.7,61.6,24.7,55.0,0.0,0.0,0.0
2026-04-12 20:10:05,29.6,61.5,10.2,55.0,0.0,0.0,0.0
2026-04-12 20:10:10,29.6,61.6,20.8,55.0,0.0,0.0,0.0
2026-04-12 20:10:15,29.6,61.6,3.1,55.0,0.0,0.0,0.0
2026-04-12 20:10:20,29.7,61.7,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:10:25,29.6,61.7,14.9,55.0,0.0,0.0,0.0
2026-04-12 20:10:30,29.8,61.7,7.5,55.0,0.0,0.0,0.0
2026-04-12 20:10:35,29.6,61.7,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:10:40,29.7,61.6,26.4,55.0,0.0,0.0,0.0
2026-04-12 20:10:45,29.7,61.7,6.3,55.0,0.0,0.0,0.0
2026-04-12 20:10:50,29.7,61.5,32.0,55.0,0.0,0.0,0.0
2026-04-12 20:10:55,29.6,61.4,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:11:00,29.6,61.3,16.8,55.0,0.0,0.0,0.0
2026-04-12 20:11:05,29.6,61.3,9.4,55.0,0.0,0.0,0.0
2026-04-12 20:11:10,29.6,61.1,26.3,54.9,0.0,0.0,0.0
2026-04-12 20:11:15,29.7,61.2,10.1,54.9,0.0,0.0,0.0
2026-04-12 20:11:20,29.6,61.2,21.5,54.9,0.0,0.0,0.0
2026-04-12 20:11:25,29.6,61.3,15.0,54.9,0.0,0.0,0.0
2026-04-12 20:11:30,29.6,61.2,59.9,55.0,0.0,0.0,0.0
2026-04-12 20:11:35,29.6,61.2,10.5,55.0,0.0,0.0,0.0
2026-04-12 20:11:40,29.7,61.3,16.3,55.0,0.0,0.0,0.0
2026-04-12 20:11:45,29.5,61.2,54.0,55.0,0.0,0.0,0.0
2026-04-12 20:11:50,29.7,61.5,7.0,55.0,0.0,0.0,0.0
2026-04-12 20:11:55,29.5,61.4,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:12:00,29.6,61.3,30.8,55.0,0.0,0.0,0.0
2026-04-12 20:12:05,29.6,61.1,10.9,55.0,0.0,0.0,0.0
2026-04-12 20:12:10,29.4,61.0,2.3,55.0,0.0,0.0,0.0
2026-04-12 20:12:15,29.8,61.0,17.5,55.0,0.0,0.0,0.0
2026-04-12 20:12:20,29.5,61.0,15.7,55.0,0.0,0.0,0.0
2026-04-12 20:12:25,29.6,61.1,23.1,55.0,0.0,0.0,0.0
2026-04-12 20:12:30,29.8,61.1,6.1,55.0,0.0,0.0,0.0
2026-04-12 20:12:35,29.7,61.0,0.0,55.0,0.0,0.0,0.0
2026-04-12 20:12:40,29.5,61.0,13.8,55.0,0.0,0.0,0.0
2026-04-12 20:12:45,29.6,61.0,6.4,55.0,0.0,0.0,0.0
