Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-10 20:00:00,29.6,60.4,6.3,55.0,0.0,0.0,0.0
2026-04-10 20:00:05,29.5,60.4,22.2,55.1,0.0,0.0,0.0
2026-04-10 20:00:09,29.5,60.6,11.5,55.1,0.0,0.0,0.0
2026-04-10 20:00:17,29.7,60.7,27.5,55.1,0.0,0.0,0.0
2026-04-10 20:00:19,29.6,60.7,5.2,55.0,0.0,1.0,0.0
2026-04-10 20:00:23,29.6,62.9,0.0,55.0,0.0,1.0,0.0
2026-04-10 20:00:30,29.5,64.9,0.0,55.1,0.0,1.0,0.0
2026-04-10 20:00:36,29.5,66.8,0.0,55.1,0.0,1.0,0.0
2026-04-10 20:00:42,29.6,68.3,11.5,55.0,0.0,1.0,0.0
2026-04-10 20:00:45,29.6,69.8,28.6,55.0,0.0,1.0,0.0
2026-04-10 20:00:49,29.6,71.3,19.4,55.0,0.0,1.0,0.0
2026-04-10 20:00:56,29.6,72.4,16.5,55.0,0.0,1.0,0.0
2026-04-10 20:01:01,29.6,73.4,29.7,55.0,0.0,1.0,0.0
2026-04-10 20:01:03,29.7,74.5,18.6,55.1,0.0,1.0,0.0
2026-04-10 20:01:09,29.6,75.4,25.5,55.1,0.0,1.0,0.0
2026-04-10 20:01:14,29.6,76.1,15.4,55.0,0.0,1.0,0.0
2026-04-10 20:01:20,29.6,76.7,46.7,55.1,0.0,1.0,0.0
2026-04-10 20:01:24,29.6,77.1,22.2,55.1,0.0,1.0,0.0
2026-04-10 20:01:30,29.6,77.8,0.2,55.1,0.0,1.0,0.0
2026-04-10 20:01:37,29.8,78.2,27.2,55.1,0.0,1.0,0.0
2026-04-10 20:01:42,29.7,78.8,14.4,55.1,0.0,1.0,0.0
2026-04-10 20:01:43,29.6,79.3,19.3,55.1,0.0,1.0,0.0
2026-04-10 20:01:51,29.5,79.8,37.3,55.1,0.0,1.0,0.0
2026-04-10 20:01:55,29.5,80.0,25.0,55.1,0.0,1.0,0.0
2026-04-10 20:01:58,29.6,80.3,23.4,55.0,0.0,1.0,0.0
2026-04-10 20:02:05,29.5,80.5,24.5,55.1,0.0,1.0,0.0
2026-04-10 20:02:11,29.6,80.8,53.4,55.1,0.0,1.0,0.0
2026-04-10 20:02:15,29.5,81.0,34.3,55.1,0.0,1.0,0.0
2026-04-10 20:02:19,29.6,81.2,19.6,55.1,0.0,1.0,0.0
2026-04-10 20:02:24,29.6,81.4,24.6,55.1,0.0,1.0,0.0
2026-04-10 20:02:30,29.5,81.6,6.3,55.1,0.0,1.0,0.0
2026-04-10 20:02:35,29.5,81.8,16.6,55.1,0.0,1.0,0.0
2026-04-10 20:02:39,29.5,82.0,16.4,55.1,0.0,1.0,0.0
2026-04-10 20:02:43,29.7,82.2,10.0,55.1,0.0,1.0,0.0
2026-04-10 20:02:51,29.6,82.2,19.8,55.1,0.0,0.0,0.0
2026-04-10 20:02:53,29.6,81.5,25.4,55.1,0.0,0.0,0.0
2026-04-10 20:03:01,29.7,80.7,11.6,55.0,0.0,0.0,0.0
2026-04-10 20:03:04,29.6,80.0,48.7,55.1,0.0,0.0,0.0
2026-04-10 20:03:10,29.5,79.4,31.4,55.1,0.0,0.0,0.0
2026-04-10 20:03:15,29.6,78.8,25.8,55.1,0.0,0.0,0.0
2026-04-10 20:03:20,29.7,78.3,2.4,55.1,0.0,0.0,0.0
2026-04-10 20:03:25,29.6,77.6,32.3,55.1,0.0,0.0,0.0
2026-04-10 20:03:30,29.7,77.0,19.0,55.1,0.0,0.0,0.0
2026-04-10 20:03:34,29.4,76.4,16.1,55.1,0.0,0.0,0.0
2026-04-10 20:03:40,29.5,75.7,0.0,55.0,0.0,0.0,0.0
2026-04-10 20:03:44,29.4,75.3,11.8,55.1,0.0,0.0,0.0
2026-04-10 20:03:51,29.4,74.9,18.7,55.1,0.0,0.0,0.0
2026-04-10 20:03:54,29.6,74.4,22.4,55.0,0.0,0.0,0.0
2026-04-10 20:04:00,29.7,74.0,33.3,55.0,0.0,0.0,0.0
2026-04-10 20:04:06,29.6,73.5,24.2,55.1,0.0,0.0,0.0
2026-04-10 20:04:09,29.6,73.0,8.0,55.1,0.0,0.0,0.0
2026-04-10 20:04:13,29.5,72.7,39.6,55.1,0.0,0.0,0.0
2026-04-10 20:04:18,29.4,72.3,17.7,55.1,0.0,0.0,0.0
2026-04-10 20:04:26,29.6,71.9,6.3,55.1,0.0,0.0,0.0
2026-04-10 20:04:29,29.6,71.5,3.8,55.1,0.0,0.0,0.0
2026-04-10 20:04:34,29.6,71.2,18.8,55.1,0.0,0.0,0.0
2026-04-10 20:04:42,29.5,70.8,6.5,55.1,0.0,0.0,0.0
2026-04-10 20:04:45,29.6,70.4,9.6,55.1,0.0,0.0,0.0
2026-04-10 20:04:48,29.7,70.0,30.8,55.1,0.0,0.0,0.0
2026-04-10 20:04:53,29.5,69.7,7.2,55.1,0.0,0.0,0.0
2026-04-10 20:04:59,29.6,69.4,37.8,55.1,0.0,0.0,0.0
2026-04-10 20:05:05,29.6,69.3,10.9,55.1,0.0,0.0,0.0
2026-04-10 20:05:10,29.7,69.0,20.6,55.0,0.0,0.0,0.0
2026-04-10 20:05:14,29.6,68.7,17.2,55.1,0.0,0.0,0.0
2026-04-10 20:05:19,29.6,68.4,4.7,55.0,0.0,0.0,0.0
2026-04-10 20:05:27,29.6,68.2,15.6,55.0,0.0,0.0,0.0
2026-04-10 20:05:28,29.5,68.1,27.7,55.1,0.0,0.0,0.0
2026-04-10 20:05:36,29.5,67.7,30.0,55.1,0.0,0.0,0.0
2026-04-10 20:05:40,29.6,67.6,1.1,55.1,0.0,0.0,0.0
2026-04-10 20:05:45,29.6,67.4,11.8,55.1,0.0,0.0,0.0
2026-04-10 20:05:50,29.5,67.2,24.3,55.1,0.0,0.0,0.0
2026-04-10 20:05:53,29.4,66.9,14.5,55.0,0.0,0.0,0.0
2026-04-10 20:05:59,29.5,66.7,10.1,55.0,0.0,0.0,0.0
2026-04-10 20:06:06,29.7,66.5,23.5,55.0,0.0,0.0,0.0
2026-04-10 20:06:09,29.4,66.2,37.2,55.1,0.0,0.0,0.0
2026-04-10 20:06:15,29.7,66.0,17.4,55.1,0.0,0.0,0.0
2026-04-10 20:06:22,29.5,65.9,3.6,55.0,0.0,0.0,0.0
2026-04-10 20:06:25,29.5,65.8,0.0,55.0,0.0,0.0,0.0
2026-04-10 20:06:30,29.7,65.5,32.3,55.1,0.0,0.0,0.0
2026-04-10 20:06:36,29.5,65.3,31.4,55.0,0.0,0.0,0.0
2026-04-10 20:06:39,29.5,65.2,29.2,55.1,0.0,0.0,0.0
2026-04-10 20:06:44,29.6,65.1,15.1,55.0,0.0,0.0,0.0
2026-04-10 20:06:48,29.6,65.0,16.4,55.0,0.0,0.0,0.0
2026-04-10 20:06:53,29.6,64.8,11.0,55.1,0.0,0.0,0.0
2026-04-10 20:07:01,29.5,64.6,5.6,55.0,0.0,0.0,0.0
2026-04-10 20:07:05,29.5,64.5,37.1,55.0,0.0,0.0,0.0
2026-04-10 20:07:10,29.8,64.2,14.9,55.1,0.0,0.0,0.0
2026-04-10 20:07:17,29.5,63.8,17.9,55.1,0.0,0.0,0.0
2026-04-10 20:07:18,29.7,63.8,7.2,55.1,0.0,0.0,0.0
2026-04-10 20:07:27,29.7,63.7,19.8,55.0,0.0,0.0,0.0
2026-04-10 20:07:30,29.6,63.5,0.0,55.0,0.0,0.0,0.0
2026-04-10 20:07:35,29.8,63.3,5.7,55.0,0.0,0.0,0.0
2026-04-10 20:07:39,29.6,63.1,30.1,55.0,0.0,0.0,0.0
2026-04-10 20:07:43,29.6,63.0,30.7,55.0,0.0,0.0,0.0
2026-04-10 20:07:50,29.6,63.0,36.8,55.0,0.0,0.0,0.0
2026-04-10 20:07:55,29.6,62.9,30.0,55.0,0.0,0.0,0.0
2026-04-10 20:07:58,29.5,62.9,11.9,55.0,0.0,0.0,0.0
2026-04-10 20:08:03,29.7,62.8,4.7,55.1,0.0,0.0,0.0
2026-04-10 20:08:10,29.5,62.7,36.7,55.0,0.0,0.0,0.0
2026-04-10 20:08:14,29.6,62.6,6.7,55.0,0.0,0.0,0.0
2026-04-10 20:08:20,29.7,62.6,11.3,54.9,0.0,0.0,0.0
2026-04-10 20:08:23,29.6,62.6,18.4,55.0,0.0,0.0,0.0
