Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-13 00:00:01,29.2,60.5,0.0,54.0,0.0,0.0,0.0
2026-04-13 00:00:06,29.5,60.4,18.3,54.0,0.0,0.0,0.0
2026-04-13 00:00:11,29.3,60.4,6.2,54.0,0.0,0.0,0.0
2026-04-13 00:00:16,29.3,60.3,13.7,54.1,0.0,0.0,0.0
2026-04-13 00:00:21,29.3,60.4,0.0,54.1,0.0,0.0,0.0
2026-04-13 00:00:26,29.2,60.4,24.3,54.1,0.0,0.0,0.0
2026-04-13 00:00:31,29.3,60.4,30.4,54.1,0.0,0.0,0.0
2026-04-13 00:00:36,29.2,60.3,13.0,54.1,0.0,0.0,0.0
2026-04-13 00:00:41,29.3,60.3,20.9,54.1,0.0,0.0,0.0
2026-04-13 00:00:46,29.1,60.3,21.7,54.1,0.0,0.0,0.0
2026-04-13 00:00:51,29.3,60.4,28.3,54.1,0.0,0.0,0.0
2026-04-13 00:00:56,29.1,60.5,0.4,54.1,0.0,0.0,0.0
2026-04-13 00:01:01,29.2,60.6,20.7,54.1,0.0,0.0,0.0
2026-04-13 00:01:06,29.3,60.4,36.1,54.1,0.0,0.0,0.0
2026-04-13 00:01:11,29.1,60.5,27.2,54.1,0.0,0.0,0.0
2026-04-13 00:01:16,29.2,60.6,0.0,54.1,0.0,0.0,0.0
2026-04-13 00:01:21,29.4,60.7,3.3,54.1,0.0,0.0,0.0
2026-04-13 00:01:26,29.3,60.6,17.8,54.1,0.0,0.0,0.0
2026-04-13 00:01:31,29.5,60.6,18.7,54.1,0.0,0.0,0.0
2026-04-13 00:01:36,29.3,60.6,12.1,54.1,0.0,0.0,0.0
2026-04-13 00:01:41,29.5,60.6,9.4,54.1,0.0,0.0,0.0
2026-04-13 00:01:46,29.2,60.5,8.6,54.1,0.0,0.0,0.0
2026-04-13 00:01:51,29.3,60.4,11.6,54.1,0.0,0.0,0.0
2026-04-13 00:01:56,29.3,60.5,14.7,54.1,0.0,0.0,0.0
2026-04-13 00:02:01,29.3,60.5,16.9,54.1,0.0,0.0,0.0
2026-04-13 00:02:06,29.2,60.5,0.0,54.0,0.0,0.0,0.0
2026-04-13 00:02:11,29.4,60.6,6.2,54.0,0.0,0.0,0.0
2026-04-13 00:02:16,29.3,60.7,3.8,54.1,0.0,0.0,0.0
2026-04-13 00:02:21,29.3,60.7,0.0,54.1,0.0,0.0,0.0
2026-04-13 00:02:26,29.0,60.7,11.4,54.1,0.0,0.0,0.0
2026-04-13 00:02:31,29.2,60.7,17.0,54.1,0.0,0.0,0.0
2026-04-13 00:02:36,29.4,60.7,49.8,54.1,0.0,0.0,0.0
