Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-06-08 15:00:00,30.8,43.0,88.2,54.9,0.0,0.0,0.0
2026-06-08 15:00:07,30.6,43.0,94.6,54.9,0.0,0.0,0.0
2026-06-08 15:00:08,30.8,43.1,93.4,54.9,0.0,0.0,0.0
2026-06-08 15:00:16,30.7,43.0,87.6,54.9,0.0,0.0,0.0
2026-06-08 15:00:19,30.8,43.1,98.6,54.9,0.0,1.0,0.0
2026-06-08 15:00:27,30.9,46.2,76.2,54.9,0.0,1.0,0.0
2026-06-08 15:00:27,30.7,49.3,77.6,54.9,0.0,1.0,0.0
2026-06-08 15:00:36,30.7,51.9,76.0,54.9,0.0,1.0,0.0
2026-06-08 15:00:39,30.9,54.3,91.2,55.0,0.0,1.0,0.0
2026-06-08 15:00:47,30.7,56.5,82.2,55.0,0.0,1.0,0.0
2026-06-08 15:00:48,30.7,58.5,82.1,54.9,0.0,1.0,0.0
2026-06-08 15:00:55,30.8,60.3,91.7,54.9,0.0,1.0,0.0
2026-06-08 15:01:00,30.8,61.9,85.4,54.9,0.0,1.0,0.0
2026-06-08 15:01:05,30.7,63.3,106.1,55.0,0.0,1.0,0.0
2026-06-08 15:01:10,30.6,64.5,86.0,54.9,0.0,1.0,0.0
2026-06-08 15:01:15,30.8,65.8,76.4,54.9,0.0,1.0,0.0
2026-06-08 15:01:20,30.7,66.9,104.8,54.9,0.0,1.0,0.0
2026-06-08 15:01:25,30.6,67.8,86.4,55.0,0.0,1.0,0.0
2026-06-08 15:01:30,30.6,68.5,87.9,54.9,0.0,1.0,0.0
2026-06-08 15:01:35,30.7,69.5,73.7,55.0,0.0,1.0,0.0
2026-06-08 15:01:40,30.7,70.1,78.7,55.0,0.0,1.0,0.0
2026-06-08 15:01:45,30.7,70.8,82.2,55.0,0.0,1.0,0.0
2026-06-08 15:01:50,30.7,71.3,79.0,54.9,0.0,1.0,0.0
2026-06-08 15:01:55,30.7,71.7,81.9,54.9,0.0,1.0,0.0
