Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-08 07:00:00,28.2,56.2,134.2,47.7,0.0,0.0,0.0
2026-04-08 07:00:05,28.2,56.1,136.8,47.7,0.0,0.0,0.0
2026-04-08 07:00:10,28.2,55.9,128.7,47.8,0.0,0.0,0.0
2026-04-08 07:00:15,28.2,56.4,133.9,47.7,0.0,0.0,0.0
2026-04-08 07:00:20,28.2,56.1,116.9,47.7,0.0,0.0,0.0
2026-04-08 07:00:25,28.3,58.6,122.5,47.7,0.0,0.0,0.0
2026-04-08 07:00:30,28.2,60.8,118.4,47.7,0.0,1.0,0.0
2026-04-08 07:00:35,28.0,63.3,122.9,47.7,0.0,1.0,0.0
2026-04-08 07:00:40,28.2,64.8,139.1,47.7,0.0,1.0,0.0
2026-04-08 07:00:45,28.1,66.6,122.2,47.7,0.0,1.0,0.0
2026-04-08 07:00:50,28.3,68.1,119.6,47.7,0.0,1.0,0.0
2026-04-08 07:00:55,28.1,69.5,98.0,47.7,0.0,1.0,0.0
2026-04-08 07:01:00,28.2,70.4,135.6,47.7,0.0,1.0,0.0
2026-04-08 07:01:05,28.2,71.7,111.9,47.7,0.0,1.0,0.0
2026-04-08 07:01:10,28.3,72.5,105.8,47.7,0.0,1.0,0.0
2026-04-08 07:01:15,28.1,73.5,115.8,47.7,0.0,1.0,0.0
2026-04-08 07:01:20,28.2,74.3,106.1,47.7,0.0,1.0,0.0
2026-04-08 07:01:25,28.0,75.1,106.2,47.8,0.0,1.0,0.0
2026-04-08 07:01:30,28.2,75.8,113.1,47.7,0.0,1.0,0.0
2026-04-08 07:01:35,28.0,76.5,157.6,47.7,0.0,1.0,0.0
2026-04-08 07:01:40,28.1,77.0,134.6,47.7,0.0,1.0,0.0
2026-04-08 07:01:45,28.3,77.5,134.2,47.7,0.0,1.0,0.0
2026-04-08 07:01:50,28.3,78.1,125.7,47.7,0.0,1.0,0.0
2026-04-08 07:01:55,28.3,78.3,128.3,47.7,0.0,1.0,0.0
2026-04-08 07:02:00,28.1,78.7,113.7,47.8,0.0,1.0,0.0
2026-04-08 07:02:05,28.2,79.1,114.6,47.7,0.0,1.0,0.0
2026-04-08 07:02:10,28.4,79.4,158.7,47.7,0.0,1.0,0.0
2026-04-08 07:02:15,28.2,79.4,140.6,47.7,0.0,1.0,0.0
2026-04-08 07:02:20,28.1,79.7,119.6,47.7,0.0,1.0,0.0
2026-04-08 07:02:25,28.3,79.8,131.1,47.7,0.0,1.0,0.0
2026-04-08 07:02:30,28.2,79.8,134.8,47.8,0.0,1.0,0.0
2026-04-08 07:02:35,27.9,80.3,136.6,47.7,0.0,1.0,0.0
2026-04-08 07:02:40,28.2,80.6,129.7,47.7,0.0,1.0,0.0
2026-04-08 07:02:45,28.1,80.5,110.0,47.7,0.0,1.0,0.0
2026-04-08 07:02:50,28.2,81.1,129.9,47.7,0.0,1.0,0.0
2026-04-08 07:02:55,27.9,80.0,127.9,47.8,0.0,1.0,0.0
2026-04-08 07:03:00,28.2,78.8,118.3,47.8,0.0,0.0,0.0
2026-04-08 07:03:05,28.2,78.4,130.6,47.8,0.0,0.0,0.0
2026-04-08 07:03:10,28.1,77.7,125.5,47.8,0.0,0.0,0.0
2026-04-08 07:03:15,28.2,77.0,128.6,47.8,0.0,0.0,0.0
2026-04-08 07:03:20,28.1,76.0,127.9,47.8,0.0,0.0,0.0
2026-04-08 07:03:25,28.2,75.3,142.1,47.8,0.0,0.0,0.0
2026-04-08 07:03:30,28.2,74.8,118.1,47.8,0.0,0.0,0.0
2026-04-08 07:03:35,28.2,74.0,114.1,47.8,0.0,0.0,0.0
2026-04-08 07:03:40,28.0,73.9,131.8,47.8,0.0,0.0,0.0
2026-04-08 07:03:45,28.1,72.7,132.4,47.8,0.0,0.0,0.0
2026-04-08 07:03:50,28.2,72.3,111.1,47.8,0.0,0.0,0.0
2026-04-08 07:03:55,28.3,71.8,133.3,47.8,0.0,0.0,0.0
2026-04-08 07:04:00,28.3,71.5,139.7,47.8,0.0,0.0,0.0
2026-04-08 07:04:05,28.3,70.9,100.8,47.8,0.0,0.0,0.0
2026-04-08 07:04:10,28.1,70.3,128.0,47.8,0.0,0.0,0.0
2026-04-08 07:04:15,28.2,69.7,113.8,47.8,0.0,0.0,0.0
2026-04-08 07:04:20,28.2,69.4,113.1,47.8,0.0,0.0,0.0
2026-04-08 07:04:25,28.1,69.0,121.9,47.8,0.0,0.0,0.0
2026-04-08 07:04:30,28.2,68.4,119.3,47.8,0.0,0.0,0.0
