Timestamp,Temperature,Humidity,Light,Soil_Moisture,Drip,Mist,Fan
2026-04-17 13:30:01,32.0,38.1,631.0,53.9,0.0,0.0,0.0
2026-04-17 13:30:06,32.1,38.0,626.8,53.9,0.0,0.0,0.0
2026-04-17 13:30:11,32.0,38.0,642.7,53.9,0.0,0.0,0.0
2026-04-17 13:30:16,32.2,38.0,625.6,53.9,0.0,0.0,0.0
2026-04-17 13:30:21,32.1,38.1,616.2,53.9,0.0,0.0,0.0
2026-04-17 13:30:26,32.1,38.0,629.3,53.9,0.0,0.0,0.0
2026-04-17 13:30:31,32.0,38.0,635.0,53.9,0.0,0.0,0.0
2026-04-17 13:30:36,32.1,37.9,627.3,53.9,0.0,0.0,0.0
2026-04-17 13:30:41,32.3,38.0,644.0,53.9,0.0,0.0,0.0
2026-04-17 13:30:46,32.2,37.9,635.2,53.8,0.0,0.0,0.0
2026-04-17 13:30:51,32.2,37.8,635.2,53.8,0.0,0.0,0.0
2026-04-17 13:30:56,32.1,37.8,639.1,53.8,0.0,0.0,0.0
2026-04-17 13:31:01,32.2,37.7,649.6,53.9,0.0,0.0,0.0
2026-04-17 13:31:06,32.1,37.6,624.5,53.9,0.0,0.0,0.0
2026-04-17 13:31:11,32.2,37.7,639.1,53.9,0.0,0.0,0.0
2026-04-17 13:31:16,32.2,37.7,634.6,53.8,0.0,0.0,0.0
2026-04-17 13:31:21,32.1,37.7,639.5,53.8,0.0,0.0,0.0
2026-04-17 13:31:26,32.3,37.7,635.4,53.8,0.0,0.0,0.0
2026-04-17 13:31:31,32.1,37.6,644.5,53.9,0.0,0.0,0.0
2026-04-17 13:31:36,32.2,37.6,619.7,53.9,0.0,0.0,0.0
2026-04-17 13:31:41,32.1,37.5,623.2,53.8,0.0,0.0,0.0
2026-04-17 13:31:46,32.0,37.5,647.8,53.8,0.0,0.0,0.0
2026-04-17 13:31:51,32.2,37.5,637.0,53.8,0.0,0.0,0.0
2026-04-17 13:31:56,32.2,37.7,639.6,53.8,0.0,0.0,0.0
2026-04-17 13:32:01,32.2,37.8,633.8,53.9,0.0,0.0,0.0
2026-04-17 13:32:06,32.2,37.8,627.5,53.9,0.0,0.0,0.0
2026-04-17 13:32:11,32.2,37.8,634.1,53.9,0.0,0.0,0.0
2026-04-17 13:32:16,32.1,37.7,664.8,53.8,0.0,0.0,0.0
2026-04-17 13:32:21,32.3,37.7,652.6,53.8,0.0,0.0,0.0
