Timestamp,Month,Season,Soil_Moisture,Temperature,Humidity,Light,Drip,Mist,Fan
2025-01-01 00:00:00,1,winter,58.0,21.38367282438276,78.91977664365659,5.67939596371345,0.0,0.0,0.0
2025-01-01 00:05:00,1,winter,58.0,20.415300776565346,76.34009047112441,19.224023930473564,0.0,0.0,0.0
2025-01-01 00:10:00,1,winter,56.18127251787488,21.643835801464856,77.7560896488933,-7.088395226186456,1.0,1.0,0.0
2025-01-01 00:15:00,1,winter,54.653405250415084,21.754468899457695,79.07427651592484,17.759742810678166,0.0,0.0,0.0
2025-01-01 00:20:00,1,winter,53.535423926748436,19.710236602881274,79.51449387539854,-11.489911186000008,0.0,1.0,1.0
2025-01-01 00:25:00,1,winter,51.31989284408504,20.146666792857573,75.99112148039275,-40.30602037928939,0.0,0.0,0.0
2025-01-01 00:30:00,1,winter,49.72398523005598,21.13226397534805,77.00397039357345,-45.77467298266974,1.0,0.0,0.0
2025-01-01 00:35:00,1,winter,48.759208960765456,20.808348494247895,79.39196159137948,8.535317921613949,0.0,0.0,0.0
2025-01-01 00:40:00,1,winter,48.04500496284484,21.007265699288272,76.37325230400637,23.29945852452144,0.0,0.0,0.0
2025-01-01 00:45:00,1,winter,46.34970660629969,20.413574634505476,78.82166449918924,5.7385849693019875,0.0,0.0,0.0
2025-01-01 00:50:00,1,winter,45.05099566455993,21.620337474494693,77.98132378483987,-33.61952903879597,0.0,0.0,0.0
2025-01-01 00:55:00,1,winter,43.42519974902654,21.54564421940072,77.70979952249921,8.301398680784242,0.0,0.0,0.0
2025-01-01 01:00:00,1,winter,41.59775618145707,21.04622148829285,74.71706772545245,-43.99516158829533,0.0,0.0,0.0
2025-01-01 01:05:00,1,winter,39.54817968296016,21.790258709478078,79.49095783748609,-38.586961962583985,0.0,0.0,0.0
2025-01-01 01:10:00,1,winter,38.248711182675024,21.332015431667145,76.95819533047292,-38.72061951426981,0.0,0.0,0.0
2025-01-01 01:15:00,1,winter,37.09411154536203,20.409200659788716,77.14436501720982,-7.5701603373159525,0.0,0.0,0.0
2025-01-01 01:20:00,1,winter,36.40835691735649,21.27715205839902,78.63766485796391,51.387593437102694,0.0,0.0,0.0
2025-01-01 01:25:00,1,winter,35.2734381156921,20.358500488308103,77.94851808184868,-26.66279281996891,0.0,0.0,0.0
2025-01-01 01:30:00,1,winter,34.62507337646899,21.65769090404604,77.9150899180479,36.699500751200084,0.0,0.0,0.0
2025-01-01 01:35:00,1,winter,32.5356654758193,21.02324430997082,77.6765559123771,21.146286609516586,0.0,0.0,0.0
2025-01-01 01:40:00,1,winter,31.425150581262237,20.946557580457277,77.06847594006517,14.8213962807524,0.0,0.0,0.0
2025-01-01 01:45:00,1,winter,30.627437772279755,20.619422916901087,76.93640152280943,21.10043097457332,0.0,0.0,0.0
2025-01-01 01:50:00,1,winter,29.743721821647803,21.974298901472157,78.59375368277344,23.980623779857847,0.0,0.0,0.0
2025-01-01 01:55:00,1,winter,28.763838616697164,21.03511901348553,76.39113870652032,41.63981997620137,0.0,0.0,0.0
2025-01-01 02:00:00,1,winter,27.43955470907868,20.870541393040483,76.74590429187009,-36.82717995888433,0.0,0.0,0.0
2025-01-01 02:05:00,1,winter,26.820007299182436,20.953257242728593,77.66973216204549,-12.250025176951244,0.0,0.0,0.0
2025-01-01 02:10:00,1,winter,26.344801093802612,21.60403167614621,78.4086653590252,18.855538238120108,0.0,0.0,0.0
2025-01-01 02:15:00,1,winter,25.483687725056708,21.521160197579327,76.4121510161701,-10.952816036766098,0.0,0.0,0.0
2025-01-01 02:20:00,1,winter,24.481802542177583,21.59044972418765,76.25039105806648,15.715258646725253,0.0,0.0,0.0
2025-01-01 02:25:00,1,winter,23.570333626830763,21.641535355691527,76.9111303767206,-7.83153248726183,0.0,0.0,0.0
2025-01-01 02:30:00,1,winter,22.47951212348404,22.87975565805289,75.98388536985955,-4.944973554343094,0.0,0.0,0.0
2025-01-01 02:35:00,1,winter,21.30370605776841,21.138952092933536,76.97714687178193,39.344112589110544,0.0,0.0,0.0
2025-01-01 02:40:00,1,winter,20.370695408569397,21.109891154466673,73.91848460346641,-14.001225760701585,0.0,0.0,1.0
2025-01-01 02:45:00,1,winter,19.838579540904963,20.945995382563044,79.06857109636633,18.85374951096782,0.0,0.0,0.0
2025-01-01 02:50:00,1,winter,19.61111296820195,21.99613142991174,76.7692971631233,-0.11478414718747848,0.0,0.0,0.0
2025-01-01 02:55:00,1,winter,19.169126714747204,22.406646826367083,74.25586333196135,-26.4611910582516,0.0,0.0,0.0
2025-01-01 03:00:00,1,winter,18.587189441709164,21.590109760719397,75.8441480485766,-25.371892655058907,0.0,0.0,0.0
2025-01-01 03:05:00,1,winter,17.59796473796999,21.137331112761498,76.62162132233647,36.36849746484678,0.0,0.0,0.0
2025-01-01 03:10:00,1,winter,17.087274117712198,21.205905919951704,76.25100198574665,40.96850852968114,0.0,0.0,0.0
2025-01-01 03:15:00,1,winter,16.55748999018311,22.298066889964563,74.4409948675177,-5.053114403819552,0.0,0.0,0.0
2025-01-01 03:20:00,1,winter,15.46855781424777,22.42451769839745,77.90941209016633,-28.066781470599057,1.0,0.0,0.0
2025-01-01 03:25:00,1,winter,15.864107864453677,22.347984966476226,77.2489561387606,-3.336493289758285,0.0,1.0,0.0
2025-01-01 03:30:00,1,winter,16.670647176001953,21.567376503441736,74.0852358671959,20.59686120002618,0.0,0.0,0.0
2025-01-01 03:35:00,1,winter,16.121687727210105,22.263090510682296,76.23729098736838,41.680223034356736,0.0,0.0,0.0
2025-01-01 03:40:00,1,winter,15.113076039213572,22.251457850803618,74.35093826938912,-40.04135537081446,0.0,0.0,0.0
2025-01-01 03:45:00,1,winter,15.0,22.39388298031542,73.58913413340741,37.929098838020806,0.0,1.0,1.0
2025-01-01 03:50:00,1,winter,15.0,22.92361346051311,74.06272196024739,12.98606080743599,0.0,0.0,0.0
2025-01-01 03:55:00,1,winter,15.0,22.5446970738435,76.22523283429248,-10.223563257622455,0.0,0.0,0.0
2025-01-01 04:00:00,1,winter,15.0,22.93970558821759,73.62128617534954,2.3530262047325454,0.0,0.0,0.0
2025-01-01 04:05:00,1,winter,15.0,22.589740069730876,75.25143684759072,34.357214142767155,1.0,0.0,0.0
2025-01-01 04:10:00,1,winter,15.56345983378161,22.82443254100469,72.7134373746187,-3.356406066007405,0.0,0.0,0.0
2025-01-01 04:15:00,1,winter,16.417106881154865,23.145172682586633,75.50937259566643,6.7888868686582935,0.0,0.0,0.0
2025-01-01 04:20:00,1,winter,15.722949687703645,21.76605287766834,73.97503209863712,-32.67396312563836,0.0,0.0,0.0
2025-01-01 04:25:00,1,winter,15.030471067024418,22.646612787629593,74.80098131398289,-5.379449939392879,0.0,0.0,0.0
2025-01-01 04:30:00,1,winter,15.0,22.62693199695144,72.311304941868,4.348343803652888,0.0,0.0,0.0
2025-01-01 04:35:00,1,winter,15.0,22.596237264411748,76.86567309701798,13.665015430430957,0.0,0.0,0.0
2025-01-01 04:40:00,1,winter,15.0,22.93951824238609,76.38874870443499,-7.271089688272792,0.0,0.0,0.0
2025-01-01 04:45:00,1,winter,15.0,24.268607752766066,69.94278051071699,-3.5755258885879786,0.0,0.0,0.0
2025-01-01 04:50:00,1,winter,15.0,22.70742017728061,75.1189686066538,-7.616887004936496,0.0,0.0,0.0
2025-01-01 04:55:00,1,winter,15.0,24.08392855741143,73.36828842213221,0.7607969914794621,0.0,0.0,0.0
2025-01-01 05:00:00,1,winter,15.0,22.321991159868936,73.64083268678372,-15.510010464451748,0.0,0.0,0.0
2025-01-01 05:05:00,1,winter,15.0,23.36063663441302,73.36941562239919,-18.06160221442508,0.0,0.0,0.0
