Timestamp,Month,Season,Soil_Moisture,Soil_Low_SP,Soil_High_SP,Temperature,Humidity,Light,Drip,Mist,Fan
2025-01-01 00:00:00,1,winter,58.0,51.0,60.0,20.778461993854982,83.33367318348836,1.1686667941955862,0.0,0.0,0.0
2025-01-01 00:05:00,1,winter,57.8,51.0,60.0,19.725024639459626,82.26488599422072,2.2567881877944673,0.0,0.0,0.0
2025-01-01 00:10:00,1,winter,57.63204968485793,51.0,60.0,19.696345230407,82.31481672395165,20.575650303024524,0.0,0.0,0.0
2025-01-01 00:15:00,1,winter,57.198893840731685,51.0,60.0,19.701226829480085,82.28757809702861,25.108612071182506,0.0,0.0,0.0
2025-01-01 00:20:00,1,winter,56.72574664273413,51.0,60.0,19.837378788961043,83.48215560081678,7.0026333051114,0.0,0.0,0.0
2025-01-01 00:25:00,1,winter,56.04323555215526,51.0,60.0,20.180112127891572,83.78469506065115,8.307833845497802,0.0,0.0,0.0
2025-01-01 00:30:00,1,winter,55.58337774554832,51.0,60.0,20.42547128462557,84.42798561893463,10.247761853556224,0.0,0.0,0.0
2025-01-01 00:35:00,1,winter,54.40386573504723,51.0,60.0,21.060702875463544,86.26005136518638,5.59779355682108,0.0,0.0,0.0
2025-01-01 00:40:00,1,winter,54.26208830548064,51.0,60.0,19.851456730500868,82.68060453068055,16.293386190942698,0.0,0.0,1.0
2025-01-01 00:45:00,1,winter,53.907864906807994,51.0,60.0,18.53032754760149,77.94929692394288,15.681334776487958,0.0,0.0,1.0
2025-01-01 00:50:00,1,winter,53.8412655268452,51.0,60.0,19.31440975323958,78.30706463906796,6.041271254662587,0.0,0.0,0.0
2025-01-01 00:55:00,1,winter,53.422117926727346,51.0,60.0,19.40634694996261,78.81239115288282,5.960922583610358,0.0,0.0,0.0
2025-01-01 01:00:00,1,winter,52.69165735273435,51.0,60.0,19.729782687254648,79.69378698072889,9.662061065789086,0.0,0.0,0.0
2025-01-01 01:05:00,1,winter,52.47922076632951,51.0,60.0,19.81801272001175,79.79627017613991,18.62846844567499,0.0,0.0,0.0
2025-01-01 01:10:00,1,winter,51.92602061298998,51.0,60.0,19.68277156277503,79.89174843573299,12.996957358497978,0.0,0.0,0.0
2025-01-01 01:15:00,1,winter,51.736928558740985,51.0,60.0,19.752007977683416,80.1709997791667,13.202241605277557,0.0,0.0,0.0
2025-01-01 01:20:00,1,winter,51.30361455838992,51.0,60.0,19.96156601208553,81.75143706174532,12.266651115988012,0.0,0.0,0.0
